processing_id	pmid
PID:0002543	21292975
PID:0002544	21120625
PID:0002545	21055406
PID:0002546	20876654
PID:0002547	20872286
PID:0002548	20861084
PID:0002549	20711594
PID:0002550	20578796
PID:0002551	20395633
PID:0002552	21112338
PID:0002553	20732988
PID:0002554	21122866
PID:0002555	22674300
PID:0002556	22255136
PID:0002557	22220206
PID:0002558	22205989
PID:0002559	22112531
PID:0002560	22014390
PID:0002561	21949831
PID:0002562	21931755
PID:0002563	21901603
PID:0002564	21897005
PID:0002565	21886772
PID:0002566	21858067
PID:0002567	21734343
PID:0002568	21674337
PID:0002569	21629267
PID:0002570	21498934
PID:0002571	21468948
PID:0002572	21467632
PID:0002573	21431538
PID:0002574	21370056
PID:0002575	21273584
PID:0002576	21265812
PID:0002577	21265803
PID:0002578	21265799
PID:0002579	21265797
PID:0002580	21212510
PID:0002581	21161373
PID:0002582	21141837
PID:0002583	20965272
PID:0002584	20876211
PID:0002585	20705048
PID:0002586	20608782
PID:0002587	20564042
PID:0002588	20400202
PID:0002589	21209863
PID:0002590	21080506
PID:0002591	21149694
PID:0002592	20702779
PID:0002593	20952385
PID:0002594	21077635
PID:0002595	20708609
PID:0002596	21078982
PID:0002597	20886906
PID:0002598	20861015
PID:0002599	21248428
PID:0002600	20826825
PID:0002601	20818929
PID:0002602	20661133
PID:0002603	20661130
PID:0002604	20631728
PID:0002605	20470225
PID:0002606	20841351
PID:0002607	21111227
PID:0002608	20848033
PID:0002609	21028831
PID:0002610	20923142
PID:0002611	20720186
PID:0002612	21921530
PID:0002613	20800830
PID:0002614	20716110
PID:0002615	20634323
PID:0002616	21060661
PID:0002617	20863076
PID:0002618	20855873
PID:0002619	20843695
PID:0002620	20800070
PID:0002621	22216449
PID:0002622	21057870
PID:0002623	21046235
PID:0002624	20955385
PID:0002625	20863316
PID:0002626	20859951
PID:0002627	20831242
PID:0002628	20801208
PID:0002629	20726594
PID:0002630	20726593
PID:0002631	20698584
PID:0002632	20691736
PID:0002633	20668082
PID:0002634	20660042
PID:0002635	20581008
PID:0002636	20534593
PID:0002637	20530247
PID:0002638	20434359
PID:0002639	20719305
PID:0002640	20420817
PID:0002641	20813955
PID:0002642	20578731
PID:0002643	20824086
PID:0002644	20684520
PID:0002645	20662096
PID:0002646	20576314
PID:0002647	20551139
PID:0002648	20528096
PID:0002649	20524982
PID:0002650	20507883
PID:0002651	20186066
PID:0002652	20558728
PID:0002653	20811639
PID:0002654	20735851
PID:0002655	20602400
PID:0002656	20616231
PID:0002657	20704698
PID:0002658	20507987
PID:0002659	20945586
PID:0002660	20737443
PID:0002661	20726802
PID:0002662	20665236
PID:0002663	20646763
PID:0002664	20580553
PID:0002665	20426627
PID:0002666	20566411
PID:0002667	20568764
PID:0002668	20362277
PID:0002669	20659411
PID:0002670	20488159
PID:0002671	20448018
PID:0002672	20351695
PID:0002673	20333645
PID:0002674	20204678
PID:0002675	20461825
PID:0002676	20435300
PID:0002677	20491449
PID:0002678	20939185
PID:0002679	20479270
PID:0002680	20436539
PID:0002681	20428792
PID:0002682	20335257
PID:0002683	20087405
PID:0002684	20403334
PID:0002685	20420392
PID:0002686	20439703
PID:0002687	20445087
PID:0002688	20235609
PID:0002689	19782370
PID:0002690	19545112
PID:0002691	20235269
PID:0002692	20412957
PID:0002693	20395854
PID:0002694	20375429
PID:0002695	20309578
PID:0002696	20084048
PID:0002697	20181944
PID:0002698	20189550
PID:0002699	20209665
PID:0002700	20101215
PID:0002701	20146545
PID:0002702	20143869
PID:0002703	21137062
PID:0002704	20447077
PID:0002705	20394531
PID:0002706	20309892
PID:0002707	20215525
PID:0002708	20147398
PID:0002709	20075114
PID:0002710	19951367
PID:0002711	19825919
PID:0002712	20117844
PID:0002713	20078087
PID:0002714	20178374
PID:0002715	20001954
PID:0002716	20209097
PID:0002717	20162350
PID:0002718	19952866
PID:0002719	19922421
PID:0002720	19885845
PID:0002721	19686089
PID:0002722	20048157
PID:0002723	20026605
PID:0002724	19961239
PID:0002725	20121469
PID:0002726	19953551
PID:0002727	19951379
PID:0002728	19653286
PID:0002729	19923218
PID:0002730	19922969
PID:0002731	20068153
PID:0002732	20981146
PID:0002733	20954982
PID:0002734	20816479
PID:0002735	20816476
PID:0002736	20816160
PID:0002737	20091489
PID:0002738	20034698
PID:0002739	20024790
PID:0002740	20008118
PID:0002741	19962782
PID:0002742	19931508
PID:0002743	19899825
PID:0002744	19882130
PID:0002745	19880511
PID:0002746	19764807
PID:0002747	19699708
PID:0002748	19796667
PID:0002749	19899793
PID:0002750	20393213
PID:0002751	19841910
PID:0002752	19818504
PID:0002753	19533340
PID:0002754	19326211
PID:0002755	19852465
PID:0002756	19706602
PID:0002757	19903263
PID:0002758	19787684
PID:0002759	19783995
PID:0002760	19674964
PID:0002761	19665434
PID:0002762	19007994
PID:0002763	19729452
PID:0002764	19746915
PID:0002765	19737555
PID:0002766	19658139
PID:0002767	19816567
PID:0002768	19762846
PID:0002769	19683346
PID:0002770	19595756
PID:0002771	19571171
PID:0002772	19805264
PID:0002773	19616027
PID:0002774	19740412
PID:0002775	19737401
PID:0002776	19668220
PID:0002777	19525481
PID:0002778	19506091
PID:0002779	19556244
PID:0002780	19667484
PID:0002781	19621379
PID:0002782	19530676
PID:0002783	19522481
PID:0002784	19520434
PID:0002785	19458105
PID:0002786	19433864
PID:0002787	19413651
PID:0002788	19392687
PID:0002789	19520203
PID:0002790	19359410
PID:0002791	19621363
PID:0002792	19507852
PID:0002793	19453277
PID:0002794	19453144
PID:0002795	19435342
PID:0002796	19426135
PID:0002797	19426130
PID:0002798	19406479
PID:0002799	19377061
PID:0002800	19368693
PID:0002801	19324086
PID:0002802	19284289
PID:0002803	19277980
PID:0002804	19414590
PID:0002805	19462030
PID:0002806	19436292
PID:0002807	20103829
PID:0002808	19513948
PID:0002809	19491856
PID:0002810	19454616
PID:0002811	19441788
PID:0002812	19425533
PID:0002813	19317491
PID:0002814	19292502
PID:0002815	19278867
PID:0002816	18804929
PID:0002817	19458237
PID:0002818	19303396
PID:0002819	19361194
PID:0002820	19566040
PID:0002821	19361460
PID:0002822	19342235
PID:0002823	19265195
PID:0002824	19223475
PID:0002825	19218400
PID:0002826	19181623
PID:0002827	19067429
PID:0002828	19196661
PID:0002829	19373805
PID:0002830	19337990
PID:0002831	19324980
PID:0002832	19322776
PID:0002833	19294704
PID:0002834	19293191
PID:0002835	19192250
PID:0002836	19192249
PID:0002837	19136585
PID:0002838	19129245
PID:0002839	19107881
PID:0002840	19095697
PID:0002841	18773292
PID:0002842	18766437
PID:0002843	19267921
PID:0002844	19204290
PID:0002845	19223535
PID:0002846	19223512
PID:0002847	19178301
PID:0002848	19091864
PID:0002849	19043084
PID:0002850	19118822
PID:0002851	19267675
PID:0002852	19180533
PID:0002853	19152289
PID:0002854	19140676
PID:0002855	19140672
PID:0002856	19133724
PID:0002857	19128049
PID:0002858	19113831
PID:0002859	19103663
PID:0002860	19099421
PID:0002861	19072658
PID:0002862	19072160
PID:0002863	19035787
PID:0002864	18955373
PID:0002865	18941134
PID:0002866	18853174
PID:0002867	19073586
PID:0002868	19026635
PID:0002869	18941109
PID:0002870	19106304
PID:0002871	19860583
PID:0002872	19786742
PID:0002873	19646346
PID:0002874	19400213
PID:0002875	19241043
PID:0002876	19241032
PID:0002877	19152248
PID:0002878	19081926
PID:0002879	19070631
PID:0002880	19065542
PID:0002881	19046630
PID:0002882	18955039
PID:0002883	18848467
PID:0002884	18788072
PID:0002885	18697734
PID:0002886	18607721
PID:0002887	18539357
PID:0002888	18852263
PID:0002889	19047148
PID:0002890	18953356
PID:0002891	18829868
PID:0002892	18824562
PID:0002893	18818422
PID:0002894	18679822
PID:0002895	18801477
PID:0002896	18789797
PID:0002897	18809460
PID:0002898	18718447
PID:0002899	18826328
PID:0002900	18798614
PID:0002901	18653700
PID:0002902	18626999
PID:0002903	18625848
PID:0002904	18621756
PID:0002905	18760286
PID:0002906	18650447
PID:0002907	18619944
PID:0002908	18590715
PID:0002909	18395013
PID:0002910	18373667
PID:0002911	18273614
PID:0002912	18689688
PID:0002913	18690846
PID:0002914	18690642
PID:0002915	18685595
PID:0002916	18684055
PID:0002917	18645306
PID:0002918	18581052
PID:0002919	18537974
PID:0002920	18534886
PID:0002921	18264723
PID:0002922	18597484
PID:0002923	18654627
PID:0002924	18632577
PID:0002925	18617146
PID:0002926	18606678
PID:0002927	18558770
PID:0002928	18471425
PID:0002929	18399796
PID:0002930	18539150
PID:0002931	18456664
PID:0002932	19137103
PID:0002933	18720925
PID:0002934	18487288
PID:0002935	18484736
PID:0002936	18398838
PID:0002937	18058096
PID:0002938	18434322
PID:0002939	18465884
PID:0002940	18375392
PID:0002941	18523555
PID:0002942	18553163
PID:0002943	18519761
PID:0002944	18494030
PID:0002945	18483624
PID:0002946	18479159
PID:0002947	18385254
PID:0002948	18384830
PID:0002949	18332077
PID:0002950	18310305
PID:0002951	18178603
PID:0002952	18375199
PID:0002953	18214858
PID:0002954	18421385
PID:0002955	18454162
PID:0002956	18509903
PID:0002957	18507530
PID:0002958	18425752
PID:0002959	18367870
PID:0002960	18353675
PID:0002961	18283640
PID:0002962	18256178
PID:0002963	18182043
PID:0002964	18041581
PID:0002965	17655680
PID:0002966	18250165
PID:0002967	18338853
PID:0002968	18375764
PID:0002969	18234675
PID:0002970	18327885
PID:0002971	18311904
PID:0002972	18271524
PID:0002973	18263654
PID:0002974	18155766
PID:0002975	18062907
PID:0002976	17957771
PID:0002977	18322298
PID:0002978	18292560
PID:0002979	18275518
PID:0002980	18206988
PID:0002981	18047543
PID:0002982	18036567
PID:0002983	17892882
PID:0002984	17890096
PID:0002985	18057002
PID:0002986	18179256
PID:0002987	18268124
PID:0002988	18209065
PID:0002989	18189345
PID:0002990	18036650
PID:0002991	17999373
PID:0002992	17989354
PID:0002993	17980706
PID:0002994	17725604
PID:0002995	18237398
PID:0002996	18045697
PID:0002997	17868040
PID:0002998	19163537
PID:0002999	19126968
PID:0003000	19126963
PID:0003001	18931531
PID:0003002	18854874
PID:0003003	18776591
PID:0003004	18720163
PID:0003005	18654083
PID:0003006	18614437
PID:0003007	18505341
PID:0003008	18373263
PID:0003009	18357595
PID:0003010	18334732
PID:0003011	18229688
PID:0003012	18218191
PID:0003013	18193481
PID:0003014	18172093
PID:0003015	18095367
PID:0003016	18083059
PID:0003017	17996914
PID:0003018	17956952
PID:0003019	17956937
PID:0003020	17947393
PID:0003021	17941920
PID:0003022	17803183
PID:0003023	17996251
PID:0003024	18076765
PID:0003025	18005664
PID:0003026	18041034
PID:0003027	17945284
PID:0003028	17940056
PID:0003029	17921487
PID:0003030	17920054
PID:0003031	17917934
PID:0003032	17893131
PID:0003033	17893094
PID:0003034	17884841
PID:0003035	17632070
PID:0003036	17988980
PID:0003037	17919658
PID:0003038	17918261
PID:0003039	17935701
PID:0003040	17974963
PID:0003041	17960575
PID:0003042	17947642
PID:0003043	17683101
PID:0003044	17882263
PID:0003045	17599380
PID:0003046	17912239
PID:0003047	17890318
PID:0003048	17880005
PID:0003049	17711507
PID:0003050	17694322
PID:0003051	17640971
PID:0003052	17609437
PID:0003053	17456509
PID:0003054	17889671
PID:0003055	17685584
PID:0003056	17466287
PID:0003057	17804752
PID:0003058	17705522
PID:0003059	17696914
PID:0003060	17576823
PID:0003061	17492468
PID:0003062	17658849
PID:0003063	17675499
PID:0003064	17662891
PID:0003065	17562860
PID:0003066	17522109
PID:0003067	17507469
PID:0003068	17195076
PID:0003069	17617606
PID:0003070	17488719
PID:0003071	17616672
PID:0003072	17510303
PID:0003073	17392389
PID:0003074	17481582
PID:0003075	17503844
PID:0003076	17420244
PID:0003077	17584078
PID:0003078	17466910
PID:0003079	17440807
PID:0003080	17412797
PID:0003081	17409160
PID:0003082	17341505
PID:0003083	16965854
PID:0003084	17453742
PID:0003085	17417647
PID:0003086	17388629
PID:0003087	17411062
PID:0003088	17440107
PID:0003089	17112594
PID:0003090	17418791
PID:0003091	17664159
PID:0003092	17334369
PID:0003093	17170066
PID:0003094	17210162
PID:0003095	17105447
PID:0003096	17055171
PID:0003097	17456828
PID:0003098	17363480
PID:0003099	17332320
PID:0003100	17249709
PID:0003101	17172261
PID:0003102	17145745
PID:0003103	17077324
PID:0003104	17034862
PID:0003105	17255323
PID:0003106	17235181
PID:0003107	17050588
PID:0003108	16997964
PID:0003109	16675016
PID:0003110	17092638
PID:0003111	18453248
PID:0003112	17516251
PID:0003113	17417997
PID:0003114	17279607
PID:0003115	17279605
PID:0003116	17229154
PID:0003117	17191033
PID:0003118	17158864
PID:0003119	17139557
PID:0003120	17050611
PID:0003121	17000699
PID:0003122	16847285
PID:0003123	17071611
PID:0003124	17128273
PID:0003125	17115280
PID:0003126	17004233
PID:0003127	16917081
PID:0003128	16880503
PID:0003129	17068759
PID:0003130	17022019
PID:0003131	17010104
PID:0003132	16485130
PID:0003133	16895906
PID:0003134	17067392
PID:0003135	16940046
PID:0003136	17038624
PID:0003137	17121461
PID:0003138	17031043
PID:0003139	17022640
PID:0003140	17012248
PID:0003141	17008713
PID:0003142	16982914
PID:0003143	16980970
PID:0003144	16958115
PID:0003145	16914181
PID:0003146	16857734
PID:0003147	16805789
PID:0003148	16805788
PID:0003149	16778138
PID:0003150	16970316
PID:0003151	16844755
PID:0003152	16762328
PID:0003153	16944957
PID:0003154	16882993
PID:0003155	16854844
PID:0003156	16842926
PID:0003157	16769723
PID:0003158	16757497
PID:0003159	16691194
PID:0003160	16447052
PID:0003161	16828048
PID:0003162	16678252
PID:0003163	16890590
PID:0003164	16782215
PID:0003165	16760193
PID:0003166	16518858
PID:0003167	16682406
PID:0003168	16856265
PID:0003169	16823970
PID:0003170	16790787
PID:0003171	16773184
PID:0003172	16721733
PID:0003173	16585136
PID:0003174	16547942
PID:0003175	16647038
PID:0003176	16601115
PID:0003177	16490286
PID:0003178	16480743
PID:0003179	16770733
PID:0003180	16628714
PID:0003181	16618943
PID:0003182	16449349
PID:0003183	16291658
PID:0003184	16469741
PID:0003185	16458002
PID:0003186	16435368
PID:0003187	16435400
PID:0003188	16689826
PID:0003189	16552055
PID:0003190	16525726
PID:0003191	16460731
PID:0003192	16413679
PID:0003193	16408199
PID:0003194	16339757
PID:0003195	16407213
PID:0003196	16291597
PID:0003197	16533391
PID:0003198	16531813
PID:0003199	16496349
PID:0003200	16282604
PID:0003201	16339764
PID:0003202	16456021
PID:0003203	16269612
PID:0003204	16319059
PID:0003205	16502571
PID:0003206	16457596
PID:0003207	16441422
PID:0003208	16266293
PID:0003209	16207894
PID:0003210	16177264
PID:0003211	16364349
PID:0003212	16428483
PID:0003213	16428467
PID:0003214	17503376
PID:0003215	17113876
PID:0003216	16785649
PID:0003217	16711513
PID:0003218	16627342
PID:0003219	16436338
PID:0003220	16391341
PID:0003221	16375592
PID:0003222	16369001
PID:0003223	16135558
PID:0003224	16266689
PID:0003225	16109781
PID:0003226	16263755
PID:0003227	15947940
PID:0003228	16300412
PID:0003229	16198315
PID:0003230	16144834
PID:0003231	16257296
PID:0003232	16246332
PID:0003233	16278416
PID:0003234	16211224
PID:0003235	16211217
PID:0003236	16159923
PID:0003237	15972893
PID:0003238	15972891
PID:0003239	16251947
PID:0003240	16095580
PID:0003241	16203776
PID:0003242	16179033
PID:0003243	16160185
PID:0003244	16056240
PID:0003245	15971251
PID:0003246	15932919
PID:0003247	16169874
PID:0003248	16148169
PID:0003249	16140958
PID:0003250	16127157
PID:0003251	16101832
PID:0003252	15905287
PID:0003253	16098047
PID:0003254	16042579
PID:0003255	16033536
PID:0003256	16014961
PID:0003257	16012748
PID:0003258	15961547
PID:0003259	15814824
PID:0003260	15814823
PID:0003261	16028900
PID:0003262	16033656
PID:0003263	16002699
PID:0003264	15922307
PID:0003265	15996105
PID:0003266	15925350
PID:0003267	16157317
PID:0003268	15994972
PID:0003269	15944793
PID:0003270	15817705
PID:0003271	15728736
PID:0003272	15960539
PID:0003273	15845541
PID:0003274	15944279
PID:0003275	15975513
PID:0003276	15934986
PID:0003277	15924400
PID:0003278	15777625
PID:0003279	15854597
PID:0003280	15904507
PID:0003281	15879149
PID:0003282	15760905
PID:0003283	15886795
PID:0003284	15848385
PID:0003285	15802303
PID:0003286	15677769
PID:0003287	15827626
PID:0003288	15826304
PID:0003289	15778363
PID:0003290	15770467
PID:0003291	15673609
PID:0003292	15653175
PID:0003293	15591116
PID:0003294	15745745
PID:0003295	15881669
PID:0003296	15770530
PID:0003297	15730515
PID:0003298	15728506
PID:0003299	15728350
PID:0003300	15525819
PID:0003301	15729334
PID:0003302	15579466
PID:0003303	15545280
PID:0003304	15686882
PID:0003305	15716126
PID:0003306	15563466
PID:0003307	15701168
PID:0003308	15698564
PID:0003309	15691739
PID:0003310	15668924
PID:0003311	15637048
PID:0003312	15608340
PID:0003313	15456735
PID:0003314	15375382
PID:0003315	15643879
PID:0003316	15642945
PID:0003317	15494415
PID:0003318	15596301
PID:0003319	15582650
PID:0003320	16400815
PID:0003321	16400808
PID:0003322	16388317
PID:0003323	16244702
PID:0003324	16132574
PID:0003325	15912476
PID:0003326	15899650
PID:0003327	15864747
PID:0003328	15864746
PID:0003329	15663474
PID:0003330	15655798
PID:0003331	15613343
PID:0003332	15607318
PID:0003333	15606903
PID:0003334	15520251
PID:0003335	15320871
PID:0003336	15317738
PID:0003337	15471856
PID:0003338	15471854
PID:0003339	15386373
PID:0003340	15258150
PID:0003341	15582123
PID:0003342	15577318
PID:0003343	15540216
PID:0003344	15269183
PID:0003345	15557001
PID:0003346	15518824
PID:0003347	15280192
PID:0003348	15511230
PID:0003349	15507649
PID:0003350	15507646
PID:0003351	15466914
PID:0003352	15466889
PID:0003353	15292262
PID:0003354	15213224
PID:0003355	15542540
PID:0003356	15470462
PID:0003357	15448097
PID:0003358	15383613
PID:0003359	15375543
PID:0003360	15190008
PID:0003361	15352098
PID:0003362	15377338
PID:0003363	15331699
PID:0003364	15201341
PID:0003365	15197238
PID:0003366	15128591
PID:0003367	15128590
PID:0003368	15294975
PID:0003369	15130945
PID:0003370	15310903
PID:0003371	15184366
PID:0003372	15184372
PID:0003373	15673159
PID:0003374	15254722
PID:0003375	15115750
PID:0003376	15044396
PID:0003377	15212960
PID:0003378	15183057
PID:0003379	15184588
PID:0003380	15060077
PID:0003381	15158727
PID:0003382	15136555
PID:0003383	15073089
PID:0003384	15099905
PID:0003385	15069543
PID:0003386	14736815
PID:0003387	14970226
PID:0003388	15047148
PID:0003389	15080685
PID:0003390	15065856
PID:0003391	14739297
PID:0003392	15115776
PID:0003393	15072560
PID:0003394	15028423
PID:0003395	15044007
PID:0003396	14701868
PID:0003397	14996745
PID:0003398	14767580
PID:0003399	14660659
PID:0003400	14745002
PID:0003401	15004409
PID:0003402	14984505
PID:0003403	14764788
PID:0003404	14711516
PID:0003405	14638630
PID:0003406	14597481
PID:0003407	14593114
PID:0003408	14733546
PID:0003409	14593101
PID:0003410	14570906
PID:0003411	15841907
PID:0003412	15454691
PID:0003413	15048158
PID:0003414	14991920
PID:0003415	14976987
PID:0003416	14729615
PID:0003417	14718626
PID:0003418	14691230
PID:0003419	14689277
PID:0003420	14686931
PID:0003421	14651523
PID:0003422	14652017
PID:0003423	14679512
PID:0003424	12950230
PID:0003425	14636048
PID:0003426	14671212
PID:0003427	14635057
PID:0003428	14635032
PID:0003429	14634138
PID:0003430	14605280
PID:0003431	12925577
PID:0003432	14500706
PID:0003433	12972410
PID:0003434	14667701
PID:0003435	14568956
PID:0003436	14550292
PID:0003437	14535707
PID:0003438	14530347
PID:0003439	14554015
PID:0003440	14512572
PID:0003441	12964034
PID:0003442	12855686
PID:0003443	12847092
PID:0003444	14506182
PID:0003445	12954207
PID:0003446	12954152
PID:0003447	12953138
PID:0003448	12940982
PID:0003449	14533679
PID:0003450	12906826
PID:0003451	12734200
PID:0003452	12676960
PID:0003453	12847256
PID:0003454	12855785
PID:0003455	12807424
PID:0003456	12766998
PID:0003457	12850278
PID:0003458	12750308
PID:0003459	12744868
PID:0003460	12940452
PID:0003461	12829373
PID:0003462	12808059
PID:0003463	12794829
PID:0003464	12782582
PID:0003465	12778480
PID:0003466	12773563
PID:0003467	12766129
PID:0003468	12761134
PID:0003469	12755696
PID:0003470	12626400
PID:0003471	12626390
PID:0003472	12755619
PID:0003473	12704813
PID:0003474	12790194
PID:0003475	12734900
PID:0003476	12707350
PID:0003477	12706970
PID:0003478	12626394
PID:0003479	12467495
PID:0003480	12662048
PID:0003481	12538583
PID:0003482	12699696
PID:0003483	12640142
PID:0003484	12626424
PID:0003485	12522210
PID:0003486	12646921
PID:0003487	12529363
PID:0003488	12511560
PID:0003489	12770775
PID:0003490	12770766
PID:0003491	12626412
PID:0003492	12588963
PID:0003493	12558945
PID:0003494	12459555
PID:0003495	12594234
PID:0003496	12581019
PID:0003497	12558975
PID:0003498	12438315
PID:0003499	12393521
PID:0003500	12407114
PID:0003501	14673818
PID:0003502	14579576
PID:0003503	12931020
PID:0003504	12845576
PID:0003505	12832703
PID:0003506	12765790
PID:0003507	12725528
PID:0003508	12701754
PID:0003509	12558029
PID:0003510	12547345
PID:0003511	12519300
PID:0003512	12458022
PID:0003513	12393554
PID:0003514	12478295
PID:0003515	12461079
PID:0003516	15346983
PID:0003517	12645662
PID:0003518	12466366
PID:0003519	12244107
PID:0003520	12239218
PID:0003521	12433475
PID:0003522	12438426
PID:0003523	12421914
PID:0003524	12411324
PID:0003525	12458342
PID:0003526	12429811
PID:0003527	12409508
PID:0003528	12145302
PID:0003529	12372344
PID:0003530	12382146
PID:0003531	12355428
PID:0003532	12239306
PID:0003533	12227795
PID:0003534	12068006
PID:0003535	12063266
PID:0003536	12354382
PID:0003537	12322954
PID:0003538	12200081
PID:0003539	12242028
PID:0003540	12175243
PID:0003541	12165502
PID:0003542	12146959
PID:0003543	12112588
PID:0003544	12032138
PID:0003545	12140560
PID:0003546	12115555
PID:0003547	12000758
PID:0003548	14707484
PID:0003549	12470612
PID:0003550	12115612
PID:0003551	12100039
PID:0003552	12089170
PID:0003553	11948186
PID:0003554	12136523
PID:0003555	12115650
PID:0003556	12071705
PID:0003557	12021047
PID:0003558	12010808
PID:0003559	12022875
PID:0003560	12010048
PID:0003561	11891229
PID:0003562	11884403
PID:0003563	11867635
PID:0003564	12588002
PID:0003565	11975982
PID:0003566	11969192
PID:0003567	11969191
PID:0003568	11937557
PID:0003569	11959136
PID:0003570	11788581
PID:0003571	11922761
PID:0003572	11895802
PID:0003573	11799126
PID:0003574	11773049
PID:0003575	11943153
PID:0003576	11918697
PID:0003577	11891771
PID:0003578	11874698
PID:0003579	11858723
PID:0003580	11827520
PID:0003581	11844490
PID:0003582	11839290
PID:0003583	12064867
PID:0003584	11905994
PID:0003585	11836161
PID:0003586	11803561
PID:0003587	11867215
PID:0003588	11706042
PID:0003589	11777966
PID:0003590	11679593
PID:0003591	12652076
PID:0003592	12353144
PID:0003593	12136951
PID:0003594	12097836
PID:0003595	12090474
PID:0003596	11928484
PID:0003597	11825561
PID:0003598	11813869
PID:0003599	11803540
PID:0003600	11755784
PID:0003601	11752220
PID:0003602	11791581
PID:0003603	11745478
PID:0003604	11739501
PID:0003605	11844062
PID:0003606	11831392
PID:0003607	11775061
PID:0003608	11754824
PID:0003609	11754812
PID:0003610	11750107
PID:0003611	11739614
PID:0003612	11735145
PID:0003613	11729213
PID:0003614	11722221
PID:0003615	11719190
PID:0003616	11707397
PID:0003617	11698301
PID:0003618	11078958
PID:0003619	11546800
PID:0003620	12820726
PID:0003621	12820722
PID:0003622	12820716
PID:0003623	11744633
PID:0003624	11712870
PID:0003625	11689212
PID:0003626	11684555
PID:0003627	11676606
PID:0003628	11514580
PID:0003629	11681448
PID:0003630	11596032
PID:0003631	11583587
PID:0003632	11726134
PID:0003633	11574287
PID:0003634	11566773
PID:0003635	11559807
PID:0003636	11577689
PID:0003637	11672588
PID:0003638	12386455
PID:0003639	11587128
PID:0003640	11514036
PID:0003641	11513545
PID:0003642	11410853
PID:0003643	11604107
PID:0003644	11453661
PID:0003645	11439087
PID:0003646	11552947
PID:0003647	11530804
PID:0003648	11489420
PID:0003649	11467546
PID:0003650	11454001
PID:0003651	11438464
PID:0003652	11420384
PID:0003653	11408923
PID:0003654	11328818
PID:0003655	11323440
PID:0003656	11279145
PID:0003657	11278542
PID:0003658	11465993
PID:0003659	11446640
PID:0003660	11445551
PID:0003661	11388805
PID:0003662	11376005
PID:0003663	11333929
PID:0003664	11333905
PID:0003665	11350933
PID:0003666	11341784
PID:0003667	11297532
PID:0003668	11425800
PID:0003669	11425799
PID:0003670	11425798
PID:0003671	11425796
PID:0003672	11379819
PID:0003673	11369513
PID:0003674	11356145
PID:0003675	11356144
PID:0003676	11319162
PID:0003677	11298652
PID:0003678	11708320
PID:0003679	11152460
PID:0003680	11288143
PID:0003681	11262206
PID:0003682	11281772
PID:0003683	11118434
PID:0003684	11778741
PID:0003685	11405064
PID:0003686	11301188
PID:0003687	11279646
PID:0003688	11264596
PID:0003689	11260248
PID:0003690	11256998
PID:0003691	11254728
PID:0003692	11254599
PID:0003693	11238869
PID:0003694	11098061
PID:0003695	11238632
PID:0003696	11238599
PID:0003697	11114301
PID:0003698	11602810
PID:0003699	11300473
PID:0003700	11297262
PID:0003701	11280798
PID:0003702	11280791
PID:0003703	11237697
PID:0003704	11231274
PID:0003705	11226070
PID:0003706	11169976
PID:0003707	11125279
PID:0003708	11269400
PID:0003709	11050099
PID:0003710	11342264
PID:0003711	11083869
PID:0003712	11160318
PID:0003713	11217864
PID:0003714	11058588
PID:0003715	11308020
PID:0003716	11287402
PID:0003717	11221889
PID:0003718	11162380
PID:0003719	11212264
PID:0003720	11161453
PID:0003721	14533810
PID:0003722	11845304
PID:0003723	11768033
PID:0003724	11746894
PID:0003725	11528254
PID:0003726	11247326
PID:0003727	11173916
PID:0003728	11123203
PID:0003729	11162423
PID:0003730	10984485
PID:0003731	11511812
PID:0003732	11374440
PID:0003733	11169414
PID:0003734	11163076
PID:0003735	11159926
PID:0003736	11156213
PID:0003737	11118057
PID:0003738	11113909
PID:0003739	11087680
PID:0003740	11086118
PID:0003741	11069996
PID:0003742	11071860
PID:0003743	10944528
PID:0003744	11117312
PID:0003745	11084551
PID:0003746	11067815
PID:0003747	11044358
PID:0003748	11032625
PID:0003749	11029487
PID:0003750	11009623
PID:0003751	11425189
PID:0003752	11200939
PID:0003753	11192829
PID:0003754	11129611
PID:0003755	11069057
PID:0003756	11058047
PID:0003757	11034378
PID:0003758	11034094
PID:0003759	11017914
PID:0003760	11048645
PID:0003761	11016656
PID:0003762	10975866
PID:0003763	11062727
PID:0003764	11026522
PID:0003765	11009093
PID:0003766	10977812
PID:0003767	10940270
PID:0003768	10963781
PID:0003769	10933855
PID:0003770	10783397
PID:0003771	11185954
PID:0003772	10955332
PID:0003773	10946889
PID:0003774	10906059
PID:0003775	10888628
PID:0003776	10888615
PID:0003777	10837462
PID:0003778	10801860
PID:0003779	10891408
PID:0003780	10878358
PID:0003781	10912800
PID:0003782	10880521
PID:0003783	11469265
PID:0003784	11469264
PID:0003785	11087120
PID:0003786	10910972
PID:0003787	10890557
PID:0003788	10886786
PID:0003789	10880960
PID:0003790	10873546
PID:0003791	10867613
PID:0003792	10873579
PID:0003793	10842187
PID:0003794	10834846
PID:0003795	11002564
PID:0003796	10894360
PID:0003797	10856522
PID:0003798	10831986
PID:0003799	10814702
PID:0003800	10814697
PID:0003801	10797294
PID:0003802	10845701
PID:0003803	10745191
PID:0003804	10841948
PID:0003805	10823661
PID:0003806	10784516
PID:0003807	10764840
PID:0003808	10754468
PID:0003809	10754467
PID:0003810	10777581
PID:0003811	10766799
PID:0003812	10786796
PID:0003813	10749671
